11223223, 43.1, 49.95, 195.15
11223231, 37.05, 16.2, 93.0
11223232, 43.1, 25.25, 138.85
11223233, 55.35, 38.75, 175.8
11223311, 24.05, 29.85, 144.65
11223312, 35.95, 48.05, 184.05
11223313, 36.35, 58.3, 217.8
11223321, 28.8, 26.5, 124.5
11223322, 30.5, 37.7, 158.85
11223323, 33.0, 51.7, 196.4
11223331, 14.6, 22.1, 106.35
11223332, 29.3, 28.1, 133.85
11223333, 44.45, 39.45, 166.8
11231111, 135.75, 8.15, 66.45
11231112, 117.75, 18.9, 126.05
11231113, 93.55, 33.75, 171.75
11231121, 175.1, 7.7, 58.45
11231122, 163.0, 13.45, 90.25
11231131, 117.0, 6.55, 51.75
11231123, 84.75, 31.55, 154.05
11231132, 130.15, 12.25, 82.85
11231133, 100.3, 22.15, 130.85
11231211, 58.1, 11.55, 82.6
11231213, 46.4, 37.9, 182.4
11231212, 59.85, 22.3, 139.2
11231221, 37.7, 9.45, 60.85
11231222, 51.5, 16.85, 110.5
11231223, 54.75, 27.6, 148.95
11231231, 29.2, 8.05, 49.8
11231232, 87.5, 11.7, 77.05
11231311, 7.95, 15.2, 81.8
11231233, 43.8, 28.5, 135.85
11231312, 16.75, 24.25, 125.6
11231313, 26.35, 43.35, 177.35
11231321, 1.9, 14.0, 63.6
11231322, 12.55, 20.75, 106.65
11231323, 24.05, 34.95, 153.15
11231331, 15.5, 14.65, 58.35
11231332, 15.75, 19.55, 92.1
11231333, 17.5, 29.85, 127.65
11232111, 153.8, 17.05, 109.9
11232112, 91.35, 33.15, 179.75
11232113, 66.8, 50.65, 212.35
11232121, 96.6, 14.5, 91.75
11232122, 90.5, 26.2, 147.05
11232123, 68.75, 44.75, 192.1
11232131, 143.45, 11.3, 71.95
11232132, 112.4, 20.25, 120.65
11232211, 44.05, 16.85, 120.35
11232133, 89.75, 34.25, 156.0
11232212, 40.25, 34.35, 180.45
11232213, 38.15, 52.6, 206.5
11232221, 40.8, 14.4, 96.15
11232222, 46.2, 26.0, 142.9
11232223, 32.55, 47.75, 179.75
11232231, 78.45, 12.5, 80.9
11232232, 68.2, 20.55, 116.45
11232233, 38.1, 37.95, 159.75
11232311, 18.95, 21.55, 120.7
11232312, 29.6, 37.0, 179.05
11232313, 27.35, 59.3, 209.85
11232321, 13.25, 21.0, 98.6
11232322, 29.7, 31.4, 143.45
11232323, 25.0, 49.3, 183.7
11232331, 20.25, 18.9, 78.85
11232332, 21.4, 28.5, 127.05
11233111, 80.4, 32.75, 175.6
11232333, 22.45, 41.75, 155.0
11233112, 73.4, 52.6, 212.35
11233113, 73.25, 69.15, 234.5
11233121, 96.75, 23.25, 141.5
11233122, 79.5, 37.9, 188.1
11233123, 72.2, 62.4, 214.75
11233131, 112.9, 17.05, 107.65
11233132, 109.75, 28.55, 154.2
11233133, 76.65, 44.5, 181.3
11233211, 36.25, 34.0, 171.4
11233212, 40.7, 49.75, 210.2
11233221, 51.8, 22.9, 134.65
11233213, 37.05, 69.3, 231.55
11233222, 47.2, 43.4, 184.65
11233223, 40.65, 61.3, 215.5
11233231, 49.9, 20.75, 113.75
11233232, 41.1, 32.1, 152.6
11233233, 41.15, 52.05, 184.3
11233311, 26.75, 33.6, 168.75
11233312, 29.05, 56.8, 211.45
11233313, 27.5, 75.3, 228.75
11233321, 19.75, 27.4, 135.6
11233322, 28.25, 45.8, 174.85
11233323, 29.35, 60.35, 205.05
11233331, 16.15, 27.0, 116.25
11233332, 28.05, 39.4, 149.4
11311111, 134.7, 4.9, 43.55
11233333, 26.9, 57.05, 186.65
11311112, 169.45, 9.35, 63.25
11311113, 153.7, 14.55, 91.8
11311121, 170.8, 4.65, 39.3
11311122, 158.4, 7.85, 49.4
11311123, 187.15, 13.2, 80.25
11311131, 138.5, 4.25, 34.2
11311132, 188.7, 6.25, 42.15
11311133, 165.45, 9.9, 60.6
11311211, 23.65, 7.05, 46.9
11311212, 73.55, 11.05, 70.65
11311213, 62.55, 15.55, 88.0
11311221, 28.75, 6.85, 41.45
11311222, 76.2, 8.6, 59.3
11311223, 85.15, 12.5, 79.95
11311231, 18.35, 7.2, 38.55
11311233, 80.0, 11.55, 68.15
11311232, 32.95, 7.8, 50.1
11311311, 1.2, 12.65, 47.45
11311312, 18.95, 15.45, 73.8
11311313, 12.0, 23.4, 100.8
11311322, 5.25, 14.5, 60.45
11311321, 1.3, 12.4, 43.75
11311323, 21.1, 20.25, 78.25
11311331, 1.25, 12.0, 39.35
11311332, 3.55, 13.0, 45.6
11311333, 9.8, 16.65, 62.35
11312111, 150.8, 8.1, 57.2
11312112, 110.25, 13.5, 92.3
11312113, 124.05, 22.1, 119.15
11312121, 139.35, 6.45, 47.7
11312122, 155.9, 8.8, 63.6
11312123, 113.55, 14.85, 96.45
11312131, 145.65, 5.95, 40.2
11312132, 129.65, 8.65, 51.05
11312211, 52.8, 10.25, 63.45
11312212, 38.4, 12.8, 76.2
11312133, 181.85, 12.35, 67.55
11312213, 63.65, 19.4, 114.7
11312221, 29.55, 8.5, 54.5
11312222, 54.9, 12.85, 71.15
11312231, 11.5, 7.5, 44.35
11312223, 61.3, 15.5, 95.5
11312232, 37.0, 10.2, 57.5
11312233, 68.65, 14.9, 76.4
11312311, 4.15, 14.8, 60.85
11312312, 16.15, 19.05, 96.15
